date,ridership Barrie ALLANDALE WATERFRONT GO,ridership Barrie AURORA GO,ridership Barrie BARRIE SOUTH GO,ridership Barrie BRADFORD GO,ridership Barrie KING CITY GO,ridership Barrie MAPLE GO,ridership Barrie RUTHERFORD GO,ridership Barrie UNION STATION,ridership Kitchener BRAMALEA GO,ridership Kitchener GEORGETOWN GO,ridership Kitchener GUELPH CENTRAL GO,ridership Kitchener KITCHENER GO,ridership Kitchener LONDON VIA,ridership Kitchener MALTON GO,ridership Kitchener MOUNT PLEASANT GO,ridership Kitchener UNION STATION,ridership Lakeshore East AJAX GO,ridership Lakeshore East ALDERSHOT GO,ridership Lakeshore East BURLINGTON GO,ridership Lakeshore East DURHAM COLLEGE OSHAWA GO,ridership Lakeshore East GUILDWOOD GO,ridership Lakeshore East NIAGARA FALLS GO (VIA STATION),ridership Lakeshore East OAKVILLE GO,ridership Lakeshore East OSHAWA GO,ridership Lakeshore East PICKERING GO,ridership Lakeshore East PICKERING SOUTH,ridership Lakeshore East UNION STATION,ridership Lakeshore East WEST HARBOUR,ridership Lakeshore East WHITBY GO,ridership Lakeshore West ALDERSHOT GO,ridership Lakeshore West APPLEBY GO,ridership Lakeshore West BRONTE GO,ridership Lakeshore West BURLINGTON GO,ridership Lakeshore West CLARKSON GO,ridership Lakeshore West EXHIBITION GO,ridership Lakeshore West HAMILTON GO CENTRE,ridership Lakeshore West MIMICO GO,ridership Lakeshore West NIAGARA FALLS GO (VIA STATION),ridership Lakeshore West OAKVILLE GO,ridership Lakeshore West OSHAWA GO,ridership Lakeshore West PICKERING SOUTH,ridership Lakeshore West PORT CREDIT GO,ridership Lakeshore West ST. CATHARINES GO (VIA STATION),ridership Lakeshore West UNION STATION,ridership Lakeshore West WEST HARBOUR,ridership Lakeshore West WEST HARBOUR GO,ridership Milton LISGAR GO,ridership Milton MILTON GO,ridership Milton UNION STATION,ridership Richmond Hill BLOOMINGTON GO,ridership Richmond Hill GORMLEY GO,ridership Richmond Hill UNION STATION,ridership Stouffville MILLIKEN GO,ridership Stouffville MOUNT JOY GO,ridership Stouffville OLD ELM GO,ridership Stouffville STOUFFVILLE GO,ridership Stouffville UNION STATION,ridership Stouffville UNIONVILLE GO,total_train_trips Barrie ALLANDALE WATERFRONT GO,total_train_trips Barrie AURORA GO,total_train_trips Barrie BARRIE SOUTH GO,total_train_trips Barrie BRADFORD GO,total_train_trips Barrie KING CITY GO,total_train_trips Barrie MAPLE GO,total_train_trips Barrie RUTHERFORD GO,total_train_trips Barrie UNION STATION,total_train_trips Kitchener BRAMALEA GO,total_train_trips Kitchener GEORGETOWN GO,total_train_trips Kitchener GUELPH CENTRAL GO,total_train_trips Kitchener KITCHENER GO,total_train_trips Kitchener LONDON VIA,total_train_trips Kitchener MALTON GO,total_train_trips Kitchener MOUNT PLEASANT GO,total_train_trips Kitchener UNION STATION,total_train_trips Lakeshore East AJAX GO,total_train_trips Lakeshore East ALDERSHOT GO,total_train_trips Lakeshore East BURLINGTON GO,total_train_trips Lakeshore East DURHAM COLLEGE OSHAWA GO,total_train_trips Lakeshore East GUILDWOOD GO,total_train_trips Lakeshore East NIAGARA FALLS GO (VIA STATION),total_train_trips Lakeshore East OAKVILLE GO,total_train_trips Lakeshore East OSHAWA GO,total_train_trips Lakeshore East PICKERING GO,total_train_trips Lakeshore East PICKERING SOUTH,total_train_trips Lakeshore East UNION STATION,total_train_trips Lakeshore East WEST HARBOUR,total_train_trips Lakeshore East WHITBY GO,total_train_trips Lakeshore West ALDERSHOT GO,total_train_trips Lakeshore West APPLEBY GO,total_train_trips Lakeshore West BRONTE GO,total_train_trips Lakeshore West BURLINGTON GO,total_train_trips Lakeshore West CLARKSON GO,total_train_trips Lakeshore West EXHIBITION GO,total_train_trips Lakeshore West HAMILTON GO CENTRE,total_train_trips Lakeshore West MIMICO GO,total_train_trips Lakeshore West NIAGARA FALLS GO (VIA STATION),total_train_trips Lakeshore West OAKVILLE GO,total_train_trips Lakeshore West OSHAWA GO,total_train_trips Lakeshore West PICKERING SOUTH,total_train_trips Lakeshore West PORT CREDIT GO,total_train_trips Lakeshore West ST. CATHARINES GO (VIA STATION),total_train_trips Lakeshore West UNION STATION,total_train_trips Lakeshore West WEST HARBOUR,total_train_trips Lakeshore West WEST HARBOUR GO,total_train_trips Milton LISGAR GO,total_train_trips Milton MILTON GO,total_train_trips Milton UNION STATION,total_train_trips Richmond Hill BLOOMINGTON GO,total_train_trips Richmond Hill GORMLEY GO,total_train_trips Richmond Hill UNION STATION,total_train_trips Stouffville MILLIKEN GO,total_train_trips Stouffville MOUNT JOY GO,total_train_trips Stouffville OLD ELM GO,total_train_trips Stouffville STOUFFVILLE GO,total_train_trips Stouffville UNION STATION,total_train_trips Stouffville UNIONVILLE GO
2021-03-02,308.0,48.0,,51.0,,,,415.0,26.0,180.0,,287.0,,,142.0,591.0,,,,,,,,1789.0,,,1729.0,,,1300.0,,,,,,183.0,,,,,,,,1641.0,,200.0,,391.0,400.0,,97.0,107.0,,62.0,214.0,,286.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-03,308.0,50.0,,53.0,,,,406.0,25.0,180.0,,292.0,,,148.0,597.0,,,,,,,,1818.0,,,1792.0,,,1317.0,,,,,,163.0,,,,,,,,1648.0,,190.0,,398.0,412.0,,106.0,112.0,,58.0,198.0,,267.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-04,300.0,50.0,,56.0,,,,414.0,26.0,174.0,,298.0,,,152.0,626.0,,,,,,,,1823.0,,,1753.0,,,1302.0,,,,,,174.0,,,,,,,,1690.0,,211.0,,400.0,422.0,,105.0,112.0,,60.0,213.0,,300.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,32.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-05,264.0,45.0,,45.0,,,,412.0,23.0,156.0,,279.0,,,168.0,599.0,,,,,,,,1771.0,,,1751.0,,,1413.0,,,,,,156.0,,,,,,,,1793.0,,181.0,,364.0,375.0,,85.0,92.0,,67.0,173.0,,253.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-06,,,,,,,,,,,,,,,,,,,,,,,,641.0,,,616.0,,,843.0,,,,,,,,,,,,,,927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,19.0,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,
2021-03-07,,,,,,,,,,,,,,,,,,,,,,,,662.0,,,543.0,,,806.0,,,,,,,,,,,,,,649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,20.0,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,
2021-03-08,329.0,60.0,,53.0,,,,431.0,27.0,172.0,,320.0,,,167.0,630.0,,,,,,,,1838.0,,,1767.0,,,1363.0,,,,,,185.0,,,,,,,,1681.0,,215.0,,412.0,432.0,,101.0,103.0,,63.0,209.0,,287.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-09,375.0,70.0,,54.0,,,,438.0,31.0,184.0,,305.0,,,160.0,649.0,,,,,,,,1959.0,,,1868.0,,,1466.0,,,,,,185.0,,,,,,,,1777.0,,213.0,,441.0,444.0,,103.0,112.0,,69.0,221.0,,303.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-10,331.0,65.0,,56.0,,,,436.0,33.0,194.0,,312.0,,,182.0,668.0,,,,,,,,1970.0,,,1896.0,,,1507.0,,,,,,178.0,,,,,,,,1868.0,,218.0,,441.0,442.0,,111.0,115.0,,75.0,221.0,,295.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,35.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-11,352.0,58.0,,55.0,,,,468.0,32.0,208.0,,311.0,,,160.0,672.0,,,,,,,,1993.0,,,1916.0,,,1420.0,,,,,,193.0,,,,,,,,1823.0,,211.0,,444.0,457.0,,116.0,119.0,,57.0,222.0,,287.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-12,304.0,67.0,,49.0,,,,460.0,31.0,159.0,,293.0,,,179.0,589.0,,,,,,,,1953.0,,,1899.0,,,1544.0,,,,,,163.0,,,,,,,,1913.0,,194.0,,398.0,383.0,,92.0,96.0,,85.0,197.0,,298.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,7.0,13.0,,,,,,,,32.0,,,33.0,,,28.0,,,,,,2.0,,,,,,,,31.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-13,,,,,,,,,,,,,,,,,,,,,,,,827.0,,,800.0,,,933.0,,,,,,,,,,,,,,971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,14.0,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,
2021-03-14,,,,,,,,,,,,,,,,,,,,,,,,620.0,,,588.0,,,821.0,,,,,,,,,,,,,,668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,16.0,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,
2021-03-15,339.0,65.0,,54.0,,,,87.0,25.0,176.0,,309.0,,,157.0,620.0,,,,,,,,1882.0,,,1753.0,,,1345.0,,,,,,189.0,,,,,,,,1689.0,,219.0,,406.0,418.0,,102.0,101.0,,65.0,204.0,,275.0,,4.0,6.0,,1.0,,,,6.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,29.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-16,362.0,53.0,,57.0,,,,470.0,32.0,176.0,,296.0,,,162.0,647.0,,,,,,,,1887.0,,,1812.0,,,1375.0,,,,,,194.0,,,,,,,,1714.0,,244.0,,420.0,445.0,,107.0,119.0,,67.0,229.0,,302.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,32.0,,,33.0,,,28.0,,,,,,2.0,,,,,,,,32.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-17,333.0,61.0,,63.0,,,,443.0,37.0,176.0,,326.0,,,174.0,666.0,,,,,,,,1946.0,,,1898.0,,,1443.0,,,,,,190.0,,,,,,,,1795.0,,217.0,,437.0,453.0,,114.0,122.0,,69.0,218.0,,305.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-18,332.0,57.0,,56.0,,,,468.0,29.0,174.0,,307.0,,,164.0,643.0,,,,,,,,1907.0,,,1871.0,,,1453.0,,,,,,182.0,,,,,,,,1769.0,,220.0,,426.0,443.0,,117.0,113.0,,66.0,215.0,,313.0,,4.0,5.0,,1.0,,,,9.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-19,283.0,62.0,,49.0,,,,457.0,29.0,165.0,,284.0,,,217.0,653.0,,,,,,,,1892.0,,,1843.0,,,1601.0,,,,,,167.0,,,,,,,,1984.0,,184.0,,368.0,402.0,,87.0,93.0,,76.0,206.0,,293.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-20,,,,,,,,,,,,,,,,,,,,,,,,925.0,,,869.0,,,1184.0,,,,,,,,,,,,,,1246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,19.0,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,
2021-03-21,,,,,,,,,,,,,,,,,,,,,,,,773.0,,,668.0,,,1013.0,,,,,,,,,,,,,,824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,20.0,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,
2021-03-22,345.0,69.0,,62.0,,,,441.0,28.0,171.0,,312.0,,,189.0,654.0,,,,,,,,1966.0,,,1857.0,,,1501.0,,,,,,177.0,,,,,,,,1801.0,,208.0,,425.0,447.0,,101.0,103.0,,89.0,212.0,,294.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-23,339.0,62.0,,56.0,,,,462.0,32.0,184.0,,309.0,,,177.0,662.0,,,,,,,,1998.0,,,1934.0,,,1443.0,,,,,,190.0,,,,,,,,1832.0,,236.0,,441.0,457.0,,108.0,126.0,,77.0,234.0,,327.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,34.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-24,350.0,62.0,,61.0,,,,471.0,31.0,183.0,,315.0,,,177.0,654.0,,,,,,,,1945.0,,,1882.0,,,1463.0,,,,,,192.0,,,,,,,,1834.0,,222.0,,448.0,465.0,,114.0,113.0,,69.0,233.0,,321.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,29.0,,,,,,2.0,,,,,,,,33.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-25,341.0,77.0,,58.0,,,,483.0,27.0,186.0,,319.0,,,186.0,679.0,,,,,,,,2087.0,,,1976.0,,,1578.0,,,,,,192.0,,,,,,,,1903.0,,232.0,,467.0,479.0,,112.0,126.0,,81.0,235.0,,320.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-26,284.0,65.0,,47.0,,,,444.0,33.0,159.0,,258.0,,,175.0,612.0,,,,,,,,1837.0,,,1796.0,,,1494.0,,,,,,165.0,,,,,,,,1830.0,,183.0,,391.0,418.0,,83.0,90.0,,68.0,211.0,,288.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-27,,,,,,,,,,,,,,,,,,,,,,,,881.0,,,859.0,,,1190.0,,,,,,,,,,,,,,1160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,19.0,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,
2021-03-28,,,,,,,,,,,,,,,,,,,,,,,,648.0,,,551.0,,,799.0,,,,,,,,,,,,,,683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,19.0,,,18.0,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,
2021-03-29,350.0,60.0,,46.0,,,,433.0,33.0,188.0,,303.0,,,168.0,668.0,,,,,,,,1990.0,,,1913.0,,,1480.0,,,,,,196.0,,,,,,,,1812.0,,235.0,,440.0,459.0,,113.0,118.0,,72.0,225.0,,306.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-30,351.0,75.0,,51.0,,,,465.0,29.0,192.0,,346.0,,,184.0,670.0,,,,,,,,2103.0,,,2056.0,,,1573.0,,,,,,187.0,,,,,,,,1958.0,,248.0,,462.0,481.0,,126.0,132.0,,67.0,239.0,,314.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-03-31,325.0,59.0,,55.0,,,,448.0,23.0,190.0,,341.0,,,170.0,687.0,,,,,,,,1999.0,,,1945.0,,,1464.0,,,,,,192.0,,,,,,,,1871.0,,227.0,,465.0,460.0,,122.0,136.0,,70.0,235.0,,303.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,29.0,,,,,,2.0,,,,,,,,32.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-04-01,325.0,67.0,,47.0,,,,512.0,24.0,187.0,,319.0,,,208.0,735.0,,,,,,,,2058.0,,,2029.0,,,1439.0,,,,,,175.0,,,,,,,,1875.0,,220.0,,444.0,454.0,,113.0,129.0,,79.0,233.0,,325.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,25.0,,,,,,2.0,,,,,,,,28.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-04-02,,,,,,,,,,,,,,,,,,,,,,,,621.0,,,699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03,,,,,,,,,,,,,,,,,,,,,,,,582.0,,,621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04,,,,,,,,,,,,,,,,,,,,,,,,714.0,,,570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05,229.0,77.0,,42.0,,,,313.0,19.0,128.0,,240.0,,,162.0,485.0,,,,,,,,1545.0,,,1418.0,,,1286.0,,,,,,121.0,,,,,,,,1370.0,,156.0,,304.0,316.0,,85.0,89.0,,65.0,148.0,,208.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-04-06,343.0,57.0,,54.0,,,,442.0,29.0,185.0,,318.0,,,167.0,640.0,,,,,,,,1907.0,,,1839.0,,,1402.0,,,,,,201.0,,,,,,,,1727.0,,229.0,,432.0,447.0,,121.0,131.0,,68.0,227.0,,300.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-04-07,315.0,62.0,,52.0,,,,418.0,24.0,190.0,,303.0,,,171.0,619.0,,,,,,,,1884.0,,,1804.0,,,1375.0,,,,,,173.0,,,,,,,,1702.0,,192.0,,427.0,427.0,,111.0,115.0,,73.0,223.0,,300.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,28.0,,,,,,2.0,,,,,,,,33.0,,2.0,,5.0,5.0,,4.0,3.0,,7.0,4.0,,11.0,
2021-04-08,293.0,55.0,,49.0,,,,397.0,25.0,173.0,,270.0,,,158.0,605.0,,,,,,,,1771.0,,,1711.0,,,1275.0,,,,,,174.0,,,,,,,,1616.0,,190.0,,396.0,401.0,,103.0,113.0,,56.0,204.0,,291.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,29.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-04-09,259.0,49.0,,47.0,,,,394.0,29.0,150.0,,260.0,,,157.0,547.0,,,,,,,,1666.0,,,1604.0,,,1261.0,,,,,,141.0,,,,,,,,1519.0,,152.0,,355.0,378.0,,88.0,93.0,,58.0,179.0,,248.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,617.0,,,598.0,,,771.0,,,,,,,,,,,,,,736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,19.0,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,
2021-04-11,,,,,,,,,,,,,,,,,,,,,,,,438.0,,,394.0,,,526.0,,,,,,,,,,,,,,431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,19.0,,,19.0,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,
2021-04-12,286.0,57.0,,49.0,,,,370.0,23.0,158.0,,284.0,,,138.0,528.0,,,,,,,,1594.0,,,1531.0,,,1157.0,,,,,,147.0,,,,,,,,1428.0,,186.0,,354.0,376.0,,87.0,97.0,,47.0,190.0,,245.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-04-13,280.0,49.0,,48.0,,,,380.0,27.0,167.0,,275.0,,,148.0,574.0,,,,,,,,1646.0,,,1589.0,,,1156.0,,,,,,150.0,,,,,,,,1456.0,,181.0,,357.0,385.0,,98.0,108.0,,52.0,191.0,,264.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-04-14,281.0,62.0,,49.0,,,,398.0,30.0,171.0,,276.0,,,154.0,563.0,,,,,,,,1691.0,,,1622.0,,,1186.0,,,,,,143.0,,,,,,,,1472.0,,179.0,,366.0,392.0,,97.0,101.0,,67.0,190.0,,252.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-04-15,265.0,56.0,,53.0,,,,376.0,27.0,164.0,,271.0,,,140.0,546.0,,,,,,,,1627.0,,,1578.0,,,1189.0,,,,,,140.0,,,,,,,,1485.0,,173.0,,370.0,395.0,,97.0,106.0,,46.0,188.0,,256.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,31.0,,,32.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-04-16,232.0,57.0,,39.0,,,,347.0,31.0,136.0,,247.0,,,154.0,544.0,,,,,,,,1546.0,,,1490.0,,,1164.0,,,,,,138.0,,,,,,,,1447.0,,148.0,,324.0,343.0,,71.0,75.0,,56.0,168.0,,243.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-04-17,,,,,,,,,,,,,,,,,,,,,,,,483.0,,,491.0,,,549.0,,,,,,,,,,,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,,,19.0,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,
2021-04-18,,,,,,,,,,,,,,,,,,,,,,,,470.0,,,423.0,,,537.0,,,,,,,,,,,,,,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,20.0,,,19.0,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,
2021-04-19,265.0,51.0,,45.0,,,,347.0,24.0,158.0,,277.0,,,135.0,521.0,,,,,,,,1528.0,,,1463.0,,,1076.0,,,,,,125.0,,,,,,,,1334.0,,182.0,,333.0,362.0,,63.0,84.0,,45.0,175.0,,230.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,3.0,4.0,,7.0,4.0,,11.0,
2021-04-20,265.0,38.0,,42.0,,,,355.0,25.0,157.0,,265.0,,,128.0,526.0,,,,,,,,1470.0,,,1419.0,,,1063.0,,,,,,71.0,,,,,,,,1332.0,,211.0,,345.0,376.0,,89.0,94.0,,43.0,184.0,,246.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,30.0,,,,,,1.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
2021-04-21,257.0,42.0,,46.0,,,,333.0,23.0,156.0,,238.0,,,136.0,499.0,,,,,,,,1426.0,,,1412.0,,,994.0,,,,,,137.0,,,,,,,,1271.0,,161.0,,336.0,359.0,,85.0,84.0,,46.0,174.0,,242.0,,4.0,6.0,,1.0,,,,10.0,1.0,2.0,,3.0,,,8.0,14.0,,,,,,,,33.0,,,33.0,,,29.0,,,,,,2.0,,,,,,,,34.0,,2.0,,5.0,5.0,,4.0,4.0,,7.0,4.0,,11.0,
